11670	150	36	0.8372457027	0.02192066796	0	0	-431602080	8217	20	0.001564945211	0.006263047922	0	0	-431602080	2561	3
11671	151	36	0.8452940583	0.02177154832	0	0	-431602080	6303	21	0.005615391769	0.00478938967	0	0	-431602080	1286	17
11672	152	36	0.8513301611	0.02254697308	0	0	-431602080	8225	10	0.0110968845	0.005314100999	0	0	-431602080	2568	11
11673	153	36	0.85785079	0.02366040275	0	0	-431602080	8870	18	0.01679707691	0.004314544145	0	0	-431602080	1293	15
11674	154	36	0.8677621484	0.02400835231	0	0	-431602080	8878	32	0.02631953545	0.004270260222	0	0	-431602080	1940	22
11675	155	36	0.8777501583	0.02456097491	0	0	-431602080	8883	17	0.0358819589	0.004026245326	0	0	-431602080	1945	14
11676	156	36	0.8838810921	0.02567849681	0	0	-431602080	8246	10	0.04147104919	0.003131524194	0	0	-431602080	1307	4
11677	157	36	0.8916014433	0.02623520792	0	0	-431602080	9533	30	0.04929577187	0.003131524194	0	0	-431602080	1315	16
11678	158	36	0.9013215899	0.02632799745	0	0	-431602080	9538	18	0.0594679229	0.003131524194	0	0	-431602080	1320	10
11679	159	36	0.9066249728	0.02598004974	0	0	-431602080	9540	9	0.06494522095	0.002087682718	0	0	-431602080	682	2
11680	160	36	0.9127899408	0.02808882296	0	0	-431602080	9546	22	0.07042253762	0.002087682718	0	0	-431602080	687	5
11681	161	36	0.9207643867	0.028238656	0	0	-431602080	8911	19	0.0790297389	0.002087682718	0	0	-431602080	693	6
11990	150	37	0.8372457027	0.0323590748	0	0	-431602080	12057	30	0.001564945211	0.01670146175	0	0	-431602080	7041	7
11991	151	37	0.8450704217	0.03340292349	0	0	-431602080	12702	35	0.005983613431	0.01676286757	0	0	-431602080	7046	34
11992	152	37	0.8513302207	0.03340291977	0	0	-431602080	12705	21	0.01144366153	0.01604906097	0	0	-431602080	7048	16
11993	153	37	0.8574432135	0.03399008885	0	0	-431602080	12710	32	0.01729464717	0.01584497467	0	0	-431602080	7053	39
11994	154	37	0.8672926426	0.03465553001	0	0	-431602080	9518	45	0.02669265494	0.01512584928	0	0	-431602080	6421	53
11995	155	37	0.8765928745	0.03549060598	0	0	-431602080	9523	35	0.03622387722	0.01406115666	0	0	-431602080	6425	34
11996	156	37	0.8826290965	0.0365344435	0	0	-431602080	13365	18	0.04218548164	0.01388762798	0	0	-431602080	6428	23
11997	157	37	0.8905630708	0.03670437261	0	0	-431602080	14012	43	0.04988263175	0.01330897771	0	0	-431602080	5795	56
11998	158	37	0.900067091	0.03722040355	0	0	-431602080	10178	35	0.05946791545	0.01252609678	0	0	-431602080	5800	35
11999	159	37	0.9061815739	0.03789144009	0	0	-431602080	14020	20	0.0655041337	0.0118302023	0	0	-431602080	5803	21
12000	160	37	0.912363112	0.03862212226	0	0	-431602080	14025	30	0.07130531222	0.01129489858	0	0	-431602080	5168	39
12001	161	37	0.9202888012	0.03885782883	0	0	-431602080	14670	31	0.07926235348	0.01060768496	0	0	-431602080	5173	37
12002	162	37	0.9298229218	0.03946129978	0	0	-431602080	11478	51	0.08898602426	0.009394572116	0	0	-431602080	5180	58
12003	163	37	0.937489152	0.04059382528	0	0	-431602080	14680	18	0.09702660143	0.009394573048	0	0	-431602080	5183	24
12004	164	37	0.9435610771	0.04047410563	0	0	-431602080	14685	31	0.1032017991	0.008802119642	0	0	-431602080	4548	37
12005	165	37	0.953517735	0.04108736664	0	0	-431602080	12773	47	0.1126760617	0.008350729942	0	0	-431602080	4555	49
12006	166	37	0.9627634287	0.04175365344	0	0	-431602080	11498	34	0.1219736785	0.00816652365	0	0	-431602080	3920	34
