1	1	0	0.1617110074	0.2623521388	0	0	-431602080	80744	3	0.2394366264	0.2609603405	0	0	-431602080	80153	1
2	2	0	0.164840892	0.2623521388	0	0	-431602080	80746	3	0.2417840362	0.258872658	0	0	-431602080	79515	2
4	4	0	0.1674491465	0.263048023	0	0	-431602080	80747	1	0.2449139357	0.2599164844	0	0	-431602080	80157	2
5	5	0	0.1700573862	0.2623521388	0	0	-431602080	80749	3	0.2456964105	0.2595685422	0	0	-431602080	79518	3
6	6	0	0.1731872708	0.2623521388	0	0	-431602080	80751	3	0.2488262951	0.2599164844	0	0	-431602080	80159	2
8	8	0	0.1760563403	0.2620041966	0	0	-431602080	80113	2	0.2503912449	0.258872658	0	0	-431602080	79520	1
9	9	0	0.1776212752	0.263048023	0	0	-431602080	80754	2	0.2519561946	0.258872658	0	0	-431602080	79521	1
10	10	0	0.1804903448	0.2623521388	0	0	-431602080	80756	3	0.2545644045	0.2595685422	0	0	-431602080	80163	3
11	11	0	0.1830985844	0.2620041966	0	0	-431602080	80757	2	0.2566510141	0.258872658	0	0	-431602080	79524	1
13	13	0	0.1862284839	0.2625260949	0	0	-431602080	80760	4	0.2589984536	0.258872658	0	0	-431602080	79526	2
14	14	0	0.1893583685	0.263048023	0	0	-431602080	80761	1	0.2618674934	0.2595685422	0	0	-431602080	79528	3
16	16	0	0.1917057931	0.2620041966	0	0	-431602080	80123	2	0.264475733	0.258872658	0	0	-431602080	79529	1
17	17	0	0.1932707429	0.263048023	0	0	-431602080	80764	2	0.2660406828	0.258872658	0	0	-431602080	79530	1
18	18	0	0.1964006275	0.263048023	0	0	-431602080	80766	2	0.2683880925	0.258872658	0	0	-431602080	79532	2
20	20	0	0.1987480372	0.263048023	0	0	-431602080	80767	1	0.270735532	0.258872658	0	0	-431602080	79533	1
21	21	0	0.2010954618	0.263048023	0	0	-431602080	80769	2	0.2730829418	0.258872658	0	0	-431602080	79535	2
22	22	0	0.2042253613	0.263048023	0	0	-431602080	80771	2	0.2754303515	0.258872658	0	0	-431602080	79536	1
23	23	0	0.2065727711	0.263048023	0	0	-431602080	80772	1	0.2769953012	0.258872658	0	0	-431602080	79537	1
25	25	0	0.2089201808	0.263048023	0	0	-431602080	80774	2	0.278560251	0.258872658	0	0	-431602080	79538	1
26	26	0	0.2120500803	0.263048023	0	0	-431602080	80776	2	0.2809076905	0.258872658	0	0	-431602080	79540	2
27	27	0	0.21439749	0.263048023	0	0	-431602080	80777	1	0.2832551003	0.258872658	0	0	-431602080	79541	1
29	29	0	0.2167449147	0.263048023	0	0	-431602080	80779	2	0.2858633399	0.2574808598	0	0	-431602080	79543	3
30	30	0	0.2198747993	0.263048023	0	0	-431602080	80781	2	0.2879499197	0.2578288317	0	0	-431602080	79544	2
32	32	0	0.2222222239	0.263048023	0	0	-431602080	80782	1	0.2895148695	0.258872658	0	0	-431602080	79545	1
33	33	0	0.2245696485	0.263048023	0	0	-431602080	80784	2	0.2910798192	0.2578288317	0	0	-431602080	79546	2
34	34	0	0.2269170582	0.263048023	0	0	-431602080	80785	1	0.2942096889	0.2578288317	0	0	-431602080	79548	2
37	37	0	0.2331768423	0.263048023	0	0	-431602080	80789	1	0.2989045382	0.2578288317	0	0	-431602080	79552	2
38	38	0	0.2355242521	0.263048023	0	0	-431602080	80791	2	0.3012519479	0.2567849755	0	0	-431602080	78913	2
40	40	0	0.2378716767	0.263048023	0	0	-431602080	80792	1	0.3035993874	0.258872658	0	0	-431602080	79554	1
41	41	0	0.2399582714	0.2637439072	0	0	-431602080	80794	3	0.3035993874	0.2567849755	0	0	-431602080	78914	1
42	42	0	0.242566511	0.263048023	0	0	-431602080	80795	1	0.3082942069	0.2567849755	0	0	-431602080	78918	3
45	45	0	0.2488262951	0.2640918493	0	0	-431602080	81439	2	0.3129890561	0.2567849755	0	0	-431602080	78920	1
46	46	0	0.2514345646	0.2637439072	0	0	-431602080	81441	3	0.3153364658	0.2567849755	0	0	-431602080	78922	2
48	48	0	0.2535211146	0.263048023	0	0	-431602080	80802	1	0.3176838756	0.2567849755	0	0	-431602080	78923	1
50	50	0	0.2582159638	0.2640918493	0	0	-431602080	81445	2	0.3200312853	0.2567849755	0	0	-431602080	78925	2
52	52	0	0.2618674934	0.2637439072	0	0	-431602080	80808	3	0.3239436746	0.2567849755	0	0	-431602080	78927	1
53	53	0	0.264475733	0.2640918493	0	0	-431602080	81449	2	0.3223787248	0.2567849755	0	0	-431602080	78926	1
54	54	0	0.2660406828	0.263048023	0	0	-431602080	80810	1	0.328638494	0.2567849755	0	0	-431602080	78930	1
56	56	0	0.2691705823	0.263048023	0	0	-431602080	80812	1	0.3302034438	0.254697293	0	0	-431602080	78291	1
57	57	0	0.2712571919	0.2637439072	0	0	-431602080	80814	3	0.3317683935	0.254697293	0	0	-431602080	78292	1
58	58	0	0.2738654017	0.2640918493	0	0	-431602080	81455	2	0.3338550031	0.2560890615	0	0	-431602080	78934	3
59	59	0	0.2754303515	0.263048023	0	0	-431602080	80816	1	0.336463213	0.2557411194	0	0	-431602080	78935	2
61	61	0	0.2796035409	0.2637439072	0	0	-431602080	81459	3	0.3395931125	0.2567849755	0	0	-431602080	78937	1
63	63	0	0.2832551003	0.2640918493	0	0	-431602080	81461	2	0.342723012	0.2557411194	0	0	-431602080	78939	2
65	65	0	0.2863849699	0.2640918493	0	0	-431602080	81463	2	0.3458528817	0.254697293	0	0	-431602080	78301	1
66	66	0	0.2889932394	0.2637439072	0	0	-431602080	81465	3	0.3489827812	0.254697293	0	0	-431602080	78303	1
70	70	0	0.2973395884	0.263048023	0	0	-431602080	80830	1	0.3552425802	0.254697293	0	0	-431602080	78307	1
77	77	0	0.3106416464	0.2640918493	0	0	-431602080	81479	2	0.3677621186	0.254697293	0	0	-431602080	78315	1
78	78	0	0.3122065663	0.263048023	0	0	-431602080	80840	2	0.3693270683	0.2526096106	0	0	-431602080	77676	1
80	80	0	0.3150756359	0.2637439072	0	0	-431602080	80842	3	0.3708920181	0.2526096106	0	0	-431602080	77677	1
81	81	0	0.3176838756	0.2640918493	0	0	-431602080	81483	2	0.3724569678	0.2526096106	0	0	-431602080	77678	1
82	82	0	0.3200313151	0.2640918493	0	0	-431602080	81485	4	0.3755868673	0.2526096106	0	0	-431602080	77680	1
84	84	0	0.3223787248	0.2640918493	0	0	-431602080	81486	2	0.3771517873	0.2526096106	0	0	-431602080	77681	1
85	85	0	0.3244653046	0.2637439072	0	0	-431602080	80848	3	0.378716737	0.2526096106	0	0	-431602080	77682	1
86	86	0	0.3275952041	0.2637439072	0	0	-431602080	80850	3	0.3826290965	0.2536534667	0	0	-431602080	78325	2
87	87	0	0.3302034438	0.2640918493	0	0	-431602080	81491	2	0.3834115863	0.2526096106	0	0	-431602080	77685	1
88	88	0	0.3317683935	0.263048023	0	0	-431602080	80852	1	0.384976536	0.2526096106	0	0	-431602080	77686	1
89	89	0	0.3333333433	0.2640918493	0	0	-431602080	81493	2	0.3865414858	0.2526096106	0	0	-431602080	77687	1
93	93	0	0.3403756022	0.2651357055	0	0	-431602080	81498	2	0.3943662047	0.254697293	0	0	-431602080	78332	1
102	102	0	0.3583724499	0.2651357055	0	0	-431602080	81509	1	0.4115805924	0.2505219281	0	0	-431602080	77063	1
107	107	0	0.3677621186	0.2651357055	0	0	-431602080	81515	1	0.4194053113	0.2505219281	0	0	-431602080	77068	1
109	109	0	0.3701095581	0.2651357055	0	0	-431602080	81517	2	0.4225352108	0.2526096106	0	0	-431602080	77710	1
110	110	0	0.3724569678	0.2651357055	0	0	-431602080	81518	1	0.4246218204	0.2519136965	0	0	-431602080	77712	3
116	116	0	0.3834115863	0.2651357055	0	0	-431602080	81525	1	0.4334898293	0.2505219281	0	0	-431602080	77077	1
117	117	0	0.3854981959	0.2658316195	0	0	-431602080	81527	3	0.4350547791	0.2505219281	0	0	-431602080	77078	1
120	120	0	0.3912363052	0.2661795616	0	0	-431602080	82170	2	0.4413145483	0.2505219281	0	0	-431602080	77082	1
124	124	0	0.3990610242	0.2651357055	0	0	-431602080	81535	1	0.4491392672	0.2505219281	0	0	-431602080	77087	1
126	126	0	0.4032342434	0.2658315897	0	0	-431602080	82178	3	0.4527908266	0.2512178123	0	0	-431602080	77090	3
133	133	0	0.4154929817	0.2661795616	0	0	-431602080	82186	4	0.4647887349	0.2484342307	0	0	-431602080	76457	1
144	144	0	0.4358372688	0.2661795616	0	0	-431602080	82199	4	0.4835680723	0.2484342307	0	0	-431602080	76469	1
145	145	0	0.4381846488	0.2661795616	0	0	-431602080	82200	2	0.4866979718	0.2484342307	0	0	-431602080	76471	1
146	146	0	0.4405320883	0.2661795616	0	0	-431602080	82202	4	0.4890453815	0.2484342307	0	0	-431602080	76473	2
152	152	0	0.450704217	0.267223388	0	0	-431602080	82208	1	0.49921754	0.2484342307	0	0	-431602080	76479	1
153	153	0	0.4522691667	0.267223388	0	0	-431602080	82209	1	0.5007824898	0.2484342307	0	0	-431602080	76480	1
154	154	0	0.4546166062	0.267223388	0	0	-431602080	82211	2	0.5023474097	0.2484342307	0	0	-431602080	76481	1
157	157	0	0.4600938857	0.267223388	0	0	-431602080	82214	1	0.5070422292	0.2505219281	0	0	-431602080	77124	1
165	165	0	0.4749608636	0.267223388	0	0	-431602080	82224	2	0.5226917267	0.2505219281	0	0	-431602080	77134	1
167	167	0	0.4788732529	0.267223388	0	0	-431602080	82226	1	0.5258215666	0.2463465482	0	0	-431602080	75856	1
173	173	0	0.4898278415	0.2682672143	0	0	-431602080	82873	2	0.5383411646	0.2505219281	0	0	-431602080	77144	1
174	174	0	0.4913927913	0.267223388	0	0	-431602080	82234	1	0.5406885743	0.2484342456	0	0	-431602080	77146	2
176	176	0	0.4945226908	0.267223388	0	0	-431602080	82236	1	0.543035984	0.2463465482	0	0	-431602080	75867	1
177	177	0	0.4960876405	0.2682672143	0	0	-431602080	82877	2	0.5453834534	0.2463465482	0	0	-431602080	75869	2
178	178	0	0.49869591	0.2679192722	0	0	-431602080	82879	3	0.5477308035	0.2494780719	0	0	-431602080	77150	2
180	180	0	0.5023474097	0.2682672143	0	0	-431602080	82881	2	0.550860703	0.2505219281	0	0	-431602080	77152	1
181	181	0	0.5046948195	0.2682672143	0	0	-431602080	82883	2	0.5516431928	0.2473903894	0	0	-431602080	75873	2
182	182	0	0.506259799	0.267223388	0	0	-431602080	82244	2	0.5539906025	0.2463465482	0	0	-431602080	75874	1
183	183	0	0.5086072087	0.2682672143	0	0	-431602080	82885	2	0.557120502	0.2463465482	0	0	-431602080	75876	1
185	185	0	0.5109546185	0.2682672143	0	0	-431602080	82887	4	0.5602504015	0.2463465482	0	0	-431602080	75878	1
186	186	0	0.5133020282	0.267223388	0	0	-431602080	82248	1	0.5618153214	0.2463465482	0	0	-431602080	75879	1
187	187	0	0.5148670077	0.2682672143	0	0	-431602080	82889	2	0.5641627312	0.2463465482	0	0	-431602080	75881	2
189	189	0	0.5179968476	0.2682672143	0	0	-431602080	82891	2	0.5665102005	0.2463465482	0	0	-431602080	75882	1
190	190	0	0.5211267471	0.2682672143	0	0	-431602080	82893	2	0.5696400404	0.2463465482	0	0	-431602080	75884	1
191	191	0	0.5226917267	0.267223388	0	0	-431602080	82254	1	0.57120502	0.2463465482	0	0	-431602080	75885	1
