1	1	0	0.1392801255	0.2432150245	0	0	-431602080	74969	2	0.1948356926	0.2473903894	0	0	-431602080	75646	2
2	2	0	0.1424100101	0.2432150245	0	0	-431602080	74971	2	0.1991392672	0.2447807789	0	0	-431602080	75648	4
4	4	0	0.1460615546	0.2428670824	0	0	-431602080	74334	3	0.2018779367	0.2442588657	0	0	-431602080	75009	1
5	5	0	0.1491914392	0.2435629666	0	0	-431602080	74976	3	0.2039645314	0.2449547648	0	0	-431602080	75011	3
6	6	0	0.1517996937	0.2432150245	0	0	-431602080	74977	2	0.2065727711	0.2442588657	0	0	-431602080	75012	1
8	8	0	0.1554512233	0.2428670824	0	0	-431602080	74340	3	0.2089201808	0.245302707	0	0	-431602080	75654	2
9	9	0	0.1580594629	0.2432150245	0	0	-431602080	74981	2	0.2104851305	0.2442588657	0	0	-431602080	75015	2
10	10	0	0.1606677175	0.2435629666	0	0	-431602080	74983	3	0.214084506	0.2434237897	0	0	-431602080	75018	5
11	11	0	0.1627542973	0.2432150245	0	0	-431602080	74984	2	0.2159624398	0.2421711832	0	0	-431602080	74378	1
13	13	0	0.1666666716	0.2432150245	0	0	-431602080	74987	4	0.2183098495	0.2432150245	0	0	-431602080	75020	4
14	14	0	0.1695357263	0.2435629666	0	0	-431602080	74989	3	0.2211789191	0.2428670824	0	0	-431602080	74382	3
16	16	0	0.1731872708	0.2435629666	0	0	-431602080	74991	3	0.2237871736	0.2421711832	0	0	-431602080	74383	1
17	17	0	0.1752738655	0.2432150245	0	0	-431602080	74992	2	0.2253521085	0.2421711832	0	0	-431602080	74384	1
18	18	0	0.1776212752	0.2432150245	0	0	-431602080	74994	4	0.2276995331	0.2421711832	0	0	-431602080	74386	2
20	20	0	0.1815336496	0.2432150245	0	0	-431602080	74996	2	0.2308294177	0.2421711832	0	0	-431602080	74388	2
21	21	0	0.1838810593	0.2432150245	0	0	-431602080	74998	4	0.2331768423	0.2432150245	0	0	-431602080	75029	2
22	22	0	0.1870109588	0.2432150245	0	0	-431602080	75000	4	0.2355242521	0.2421711832	0	0	-431602080	74391	2
23	23	0	0.1893583685	0.2432150245	0	0	-431602080	75001	2	0.2378716767	0.2421711832	0	0	-431602080	74392	1
25	25	0	0.193009913	0.2428670824	0	0	-431602080	74364	3	0.2394366264	0.2421711832	0	0	-431602080	74393	1
26	26	0	0.1956181526	0.2437369376	0	0	-431602080	75006	4	0.2417840362	0.2421711832	0	0	-431602080	74395	2
27	27	0	0.1982263923	0.2428670824	0	0	-431602080	75007	3	0.2441314608	0.2421711832	0	0	-431602080	74396	1
29	29	0	0.2023995817	0.2435629666	0	0	-431602080	75010	3	0.2464788705	0.2421711832	0	0	-431602080	74398	2
30	30	0	0.2044861764	0.2428670824	0	0	-431602080	75011	3	0.2498695999	0.2414752841	0	0	-431602080	74400	3
33	33	0	0.2102243006	0.2435629666	0	0	-431602080	75015	3	0.2529994845	0.2414752841	0	0	-431602080	74402	3
34	34	0	0.2133542001	0.2435629666	0	0	-431602080	75017	3	0.256129384	0.2414752841	0	0	-431602080	74404	3
35	35	0	0.2151799649	0.2421711832	0	0	-431602080	74378	2	0.2582159638	0.2400835007	0	0	-431602080	73765	1
36	36	0	0.2167449147	0.2442588657	0	0	-431602080	75019	2	0.2597809136	0.241127342	0	0	-431602080	74406	2
37	37	0	0.2196139693	0.2435629666	0	0	-431602080	75021	3	0.2613458633	0.2413361073	0	0	-431602080	74408	5
38	38	0	0.2222222239	0.2432150245	0	0	-431602080	75022	2	0.264475733	0.241127342	0	0	-431602080	74409	2
40	40	0	0.2253521085	0.2432150245	0	0	-431602080	75024	2	0.2660406828	0.241127342	0	0	-431602080	74410	2
41	41	0	0.227960363	0.2435629666	0	0	-431602080	75026	3	0.2676056325	0.2421711832	0	0	-431602080	74411	1
42	42	0	0.2308294177	0.2432150245	0	0	-431602080	75028	4	0.270735532	0.241127342	0	0	-431602080	74414	6
43	43	0	0.2331768423	0.2442588657	0	0	-431602080	75029	1	0.2738654017	0.2400835007	0	0	-431602080	73775	1
45	45	0	0.2370892018	0.2442588657	0	0	-431602080	75032	2	0.2759520113	0.2407793999	0	0	-431602080	73777	3
46	46	0	0.2394366264	0.2442588657	0	0	-431602080	75033	1	0.278560251	0.2400835007	0	0	-431602080	73778	1
53	53	0	0.2540427744	0.2449547648	0	0	-431602080	75043	3	0.292644769	0.2400835007	0	0	-431602080	73787	1
54	54	0	0.2566510141	0.245302707	0	0	-431602080	75684	2	0.2942096889	0.2400835007	0	0	-431602080	73788	1
58	58	0	0.2652582228	0.245302707	0	0	-431602080	75690	4	0.3025560975	0.2393876016	0	0	-431602080	73794	3
62	62	0	0.2746478915	0.245302707	0	0	-431602080	75696	4	0.3082942069	0.2400835007	0	0	-431602080	73797	1
64	64	0	0.277777791	0.245302707	0	0	-431602080	75698	4	0.3114241064	0.2400835007	0	0	-431602080	73799	1
66	66	0	0.2824726403	0.245302707	0	0	-431602080	75701	4	0.3145539761	0.2400835007	0	0	-431602080	73801	1
75	75	0	0.3020344377	0.245302707	0	0	-431602080	75713	2	0.3333333433	0.2379958183	0	0	-431602080	73173	1
76	76	0	0.3035993874	0.245302707	0	0	-431602080	75714	2	0.334898293	0.2379958183	0	0	-431602080	73174	1
77	77	0	0.3059467971	0.245302707	0	0	-431602080	75716	4	0.336463213	0.2379958183	0	0	-431602080	73175	1
78	78	0	0.3090766966	0.245302707	0	0	-431602080	75718	4	0.3380281627	0.2359081358	0	0	-431602080	72536	1
82	82	0	0.3169014156	0.245302707	0	0	-431602080	75723	4	0.3442879617	0.2379958183	0	0	-431602080	73180	1
85	85	0	0.3231612146	0.245302707	0	0	-431602080	75727	4	0.3505477309	0.2379958183	0	0	-431602080	73184	1
86	86	0	0.3255085945	0.245302707	0	0	-431602080	75728	2	0.3568075001	0.2379958183	0	0	-431602080	73188	1
90	90	0	0.3343766332	0.2456506491	0	0	-431602080	75734	3	0.3615023494	0.2379958183	0	0	-431602080	73192	2
95	95	0	0.3450704217	0.2463465482	0	0	-431602080	75741	2	0.3724569678	0.2379958183	0	0	-431602080	73198	1
101	101	0	0.35785079	0.2470424473	0	0	-431602080	76389	3	0.3826290965	0.2359081358	0	0	-431602080	71925	2
104	104	0	0.3630672991	0.2463465482	0	0	-431602080	75752	1	0.3881064057	0.2338204533	0	0	-431602080	71928	1
105	105	0	0.3651538789	0.2470424473	0	0	-431602080	75754	3	0.3896713555	0.2338204533	0	0	-431602080	71929	1
106	106	0	0.3677621186	0.2473903894	0	0	-431602080	76395	2	0.392018795	0.2338204533	0	0	-431602080	71931	2
125	125	0	0.4076682329	0.2473903894	0	0	-431602080	76421	4	0.42879498	0.2317327708	0	0	-431602080	71315	2
126	126	0	0.4100156426	0.2473903894	0	0	-431602080	76422	2	0.4319248796	0.2317327708	0	0	-431602080	71316	1
127	127	0	0.4115805924	0.2473903894	0	0	-431602080	76423	2	0.4334898293	0.2317327708	0	0	-431602080	71317	1
